Title,Description,BiocVersion,Genome,SourceType,SourceUrl,SourceVersion,Species,TaxonomyId,Coordinate_1_based,DataProvider,Maintainer,RDataClass,DispatchClass,Location_Prefix,RDataPath,Tags
GO_CC_Danio_rerio_EnsemblID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,http://geneontology.org/,09-05-2023,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/GO_CC_Danio_rerio_EnsemblID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
GO_CC_Danio_rerio_EntrezID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,http://geneontology.org/,09-05-2023,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/GO_CC_Danio_rerio_EntrezID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
GO_CC_Danio_rerio_GeneSymbol.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,http://geneontology.org/,09-05-2023,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/GO_CC_Danio_rerio_GeneSymbol.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
GO_CC_Danio_rerio_UniprotID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,http://geneontology.org/,09-05-2023,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/GO_CC_Danio_rerio_UniprotID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
GO_MF_Danio_rerio_EnsemblID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,http://geneontology.org/,09-05-2023,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/GO_MF_Danio_rerio_EnsemblID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
GO_MF_Danio_rerio_EntrezID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,http://geneontology.org/,09-05-2023,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/GO_MF_Danio_rerio_EntrezID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
GO_MF_Danio_rerio_GeneSymbol.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,http://geneontology.org/,09-05-2023,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/GO_MF_Danio_rerio_GeneSymbol.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
GO_MF_Danio_rerio_UniprotID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,http://geneontology.org/,09-05-2023,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/GO_MF_Danio_rerio_UniprotID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
miRNA_regulation_miRTarBase_Danio_rerio_EnsemblID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://mirtarbase.cuhk.edu.cn/~miRTarBase/miRTarBase_2022/php/index.php,2020,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/miRNA_regulation_miRTarBase_Danio_rerio_EnsemblID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data:miRNAData
miRNA_regulation_miRTarBase_Danio_rerio_EntrezID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://mirtarbase.cuhk.edu.cn/~miRTarBase/miRTarBase_2022/php/index.php,2020,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/miRNA_regulation_miRTarBase_Danio_rerio_EntrezID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data:miRNAData
miRNA_regulation_miRTarBase_Danio_rerio_GeneSymbol.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://mirtarbase.cuhk.edu.cn/~miRTarBase/miRTarBase_2022/php/index.php,2020,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/miRNA_regulation_miRTarBase_Danio_rerio_GeneSymbol.rds,ExperimentData:ExperimentHub:Danio_rerio_Data:miRNAData
miRNA_regulation_miRTarBase_Danio_rerio_UniprotID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://mirtarbase.cuhk.edu.cn/~miRTarBase/miRTarBase_2022/php/index.php,2020,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/miRNA_regulation_miRTarBase_Danio_rerio_UniprotID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data:miRNAData
Pathways_Reactome_Danio_rerio_EnsemblID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://reactome.org/,84,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Pathways_Reactome_Danio_rerio_EnsemblID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Pathways_Reactome_Danio_rerio_EntrezID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://reactome.org/,84,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Pathways_Reactome_Danio_rerio_EntrezID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Pathways_Reactome_Danio_rerio_GeneSymbol.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://reactome.org/,84,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Pathways_Reactome_Danio_rerio_GeneSymbol.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Pathways_Reactome_Danio_rerio_UniprotID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://reactome.org/,84,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Pathways_Reactome_Danio_rerio_UniprotID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Pathways_SignaLink_Danio_rerio_EnsemblID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,http://signalink.org/,3.1,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Pathways_SignaLink_Danio_rerio_EnsemblID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Pathways_SignaLink_Danio_rerio_EntrezID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,http://signalink.org/,3.1,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Pathways_SignaLink_Danio_rerio_EntrezID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Pathways_SignaLink_Danio_rerio_GeneSymbol.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,http://signalink.org/,3.1,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Pathways_SignaLink_Danio_rerio_GeneSymbol.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Pathways_SignaLink_Danio_rerio_UniProt.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,http://signalink.org/,3.1,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Pathways_SignaLink_Danio_rerio_UniProt.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Pathways_WikiPathways_Danio_rerio_EnsemblID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://www.wikipathways.org,2021,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Pathways_WikiPathways_Danio_rerio_EnsemblID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Pathways_WikiPathways_Danio_rerio_EntrezID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://www.wikipathways.org,2021,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Pathways_WikiPathways_Danio_rerio_EntrezID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Pathways_WikiPathways_Danio_rerio_GeneSymbol.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://www.wikipathways.org,2021,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Pathways_WikiPathways_Danio_rerio_GeneSymbol.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Pathways_WikiPathways_Danio_rerio_UniProtKB.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://www.wikipathways.org,2021,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Pathways_WikiPathways_Danio_rerio_UniProtKB.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Protein_domain_PFAM_Danio_rerio_EnsemblID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://www.ebi.ac.uk/interpro/,35,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Protein_domain_PFAM_Danio_rerio_EnsemblID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Protein_domain_PFAM_Danio_rerio_EntrezID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://www.ebi.ac.uk/interpro/,35,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Protein_domain_PFAM_Danio_rerio_EntrezID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Protein_domain_PFAM_Danio_rerio_GeneSymbol.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://www.ebi.ac.uk/interpro/,35,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Protein_domain_PFAM_Danio_rerio_GeneSymbol.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Protein_domain_PFAM_Danio_rerio_UniprotID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://www.ebi.ac.uk/interpro/,35,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Protein_domain_PFAM_Danio_rerio_UniprotID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Transcription_factor_TFLink_Danio_rerio_All_EnsemblID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://tflink.net/,1,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Transcription_factor_TFLink_Danio_rerio_All_EnsemblID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Transcription_factor_TFLink_Danio_rerio_All_EntrezID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://tflink.net/,1,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Transcription_factor_TFLink_Danio_rerio_All_EntrezID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Transcription_factor_TFLink_Danio_rerio_All_GeneSymbol.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://tflink.net/,1,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Transcription_factor_TFLink_Danio_rerio_All_GeneSymbol.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Transcription_factor_TFLink_Danio_rerio_All_UniprotID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://tflink.net/,1,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Transcription_factor_TFLink_Danio_rerio_All_UniprotID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data
Transcription_factor_TFLink_Danio_rerio_LS_EnsemblID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://tflink.net/,1,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Transcription_factor_TFLink_Danio_rerio_LS_EnsemblID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data:ChIPSeqData
Transcription_factor_TFLink_Danio_rerio_LS_EntrezID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://tflink.net/,1,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Transcription_factor_TFLink_Danio_rerio_LS_EntrezID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data:ChIPSeqData
Transcription_factor_TFLink_Danio_rerio_LS_GeneSymbol.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://tflink.net/,1,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Transcription_factor_TFLink_Danio_rerio_LS_GeneSymbol.rds,ExperimentData:ExperimentHub:Danio_rerio_Data:ChIPSeqData
Transcription_factor_TFLink_Danio_rerio_LS_UniprotID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,https://tflink.net/,1,Danio rerio,7955,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Transcription_factor_TFLink_Danio_rerio_LS_UniprotID.rds,ExperimentData:ExperimentHub:Danio_rerio_Data:ChIPSeqData
Genomic_location_Ensembl_Daphnia_pulex_10genes_EnsemblID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,www.ensembl.org,109,Daphnia pulex,6669,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Genomic_location_Ensembl_Daphnia_pulex_10genes_EnsemblID.rds,ExperimentData:ExperimentHub:DNASeqData
Genomic_location_Ensembl_Daphnia_pulex_10genes_GeneSymbol.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,www.ensembl.org,109,Daphnia pulex,6669,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Genomic_location_Ensembl_Daphnia_pulex_10genes_GeneSymbol.rds,ExperimentData:ExperimentHub:DNASeqData
Genomic_location_Ensembl_Daphnia_pulex_10genes_UniprotID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,www.ensembl.org,109,Daphnia pulex,6669,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Genomic_location_Ensembl_Daphnia_pulex_10genes_UniprotID.rds,ExperimentData:ExperimentHub:DNASeqData
Genomic_location_Ensembl_Daphnia_pulex_20genes_EnsemblID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,www.ensembl.org,109,Daphnia pulex,6669,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Genomic_location_Ensembl_Daphnia_pulex_20genes_EnsemblID.rds,ExperimentData:ExperimentHub:DNASeqData
Genomic_location_Ensembl_Daphnia_pulex_20genes_GeneSymbol.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,www.ensembl.org,109,Daphnia pulex,6669,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Genomic_location_Ensembl_Daphnia_pulex_20genes_GeneSymbol.rds,ExperimentData:ExperimentHub:DNASeqData
Genomic_location_Ensembl_Daphnia_pulex_20genes_UniprotID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,www.ensembl.org,109,Daphnia pulex,6669,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Genomic_location_Ensembl_Daphnia_pulex_20genes_UniprotID.rds,ExperimentData:ExperimentHub:DNASeqData
Genomic_location_Ensembl_Daphnia_pulex_5genes_EnsemblID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,www.ensembl.org,109,Daphnia pulex,6669,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Genomic_location_Ensembl_Daphnia_pulex_5genes_EnsemblID.rds,ExperimentData:ExperimentHub:DNASeqData
Genomic_location_Ensembl_Daphnia_pulex_5genes_GeneSymbol.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,www.ensembl.org,109,Daphnia pulex,6669,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Genomic_location_Ensembl_Daphnia_pulex_5genes_GeneSymbol.rds,ExperimentData:ExperimentHub:DNASeqData
Genomic_location_Ensembl_Daphnia_pulex_5genes_UniprotID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,www.ensembl.org,109,Daphnia pulex,6669,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Genomic_location_Ensembl_Daphnia_pulex_5genes_UniprotID.rds,ExperimentData:ExperimentHub:DNASeqData
Genomic_location_Ensembl_Dictyostelium_discoideum_10genes_EnsemblID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,www.ensembl.org,109,Dictyostelium discoideum,44689,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Genomic_location_Ensembl_Dictyostelium_discoideum_10genes_EnsemblID.rds,ExperimentData:ExperimentHub:DNASeqData
Genomic_location_Ensembl_Dictyostelium_discoideum_10genes_EntrezID.rds,"ExperimentHubData package for the 'mulea' comprehensive overrepresentation and functional enrichment analyser R package. Here we provide ontologies (gene sets) in a data.frame for 27 different organisms, ranging from Escherichia coli to human, all acquired from publicly available data sources. Each ontology is provided with multiple gene and protein identifiers.",3.19,NA,Multiple,www.ensembl.org,109,Dictyostelium discoideum,44689,NA,muleaData,Eszter Ari arieszter@gmail.com,data.frame,Rds,NA,muleaData/Genomic_location_Ensembl_Dictyostelium_discoideum_10genes_EntrezID.rds,ExperimentData:ExperimentHub:DNASeqData
